VendorID,trip_distance,fare_amount,total_amount
2,38.07,150.0,168.13
2,38.06,157.4,187.78
2,38.06,248.0,328.44
2,38.05,141.6,144.1
2,38.05,138.1,179.15
2,38.04,138.8,182.64
2,38.04,157.4,249.61
2,38.03,136.7,184.25
2,38.0,140.9,189.29
1,38.0,138.8,170.11
2,38.0,162.6,203.98
2,37.97,70.0,73.25
2,37.97,182.9,249.21
2,37.96,160.0,177.0
2,37.95,137.4,157.03
2,37.94,156.0,231.26
2,37.93,145.0,185.28
2,37.92,231.2,260.27
2,37.9,240.0,254.38
2,37.89,156.7,194.45
2,37.86,230.0,287.28
2,37.86,156.0,206.01
2,37.82,150.0,179.38
2,37.82,175.9,204.53
2,37.82,70.0,82.69
2,37.8,164.7,184.7
2,37.79,155.3,189.99
2,37.77,158.8,203.31
2,37.74,154.6,186.61
2,37.74,217.9,287.69
2,37.74,166.1,218.11
2,37.73,162.6,232.11
2,37.73,156.0,208.38
2,37.73,206.7,238.58
2,37.72,135.3,182.57
1,37.7,259.0,340.38
2,37.7,164.0,200.75
2,37.7,120.0,133.5
1,37.7,155.3,214.02
2,37.69,245.0,290.66
2,37.68,182.2,193.14
2,37.68,156.0,205.85
2,37.67,160.0,162.75
2,37.67,143.7,216.98
2,37.66,140.0,142.75
2,37.65,220.0,266.95
2,37.64,159.5,238.46
2,37.64,157.4,196.41
2,37.64,200.0,242.95
2,37.62,136.0,174.48
2,37.61,211.6,268.25
1,37.6,140.9,144.9
1,37.6,150.0,193.09
1,37.6,158.8,223.62
2,37.59,166.8,215.04
2,37.58,156.7,210.65
2,37.57,213.0,237.68
2,37.56,179.4,248.73
2,37.56,222.8,246.05
2,37.56,191.3,221.49
2,37.54,220.7,227.95
2,37.53,155.3,224.42
2,37.51,164.7,238.7
2,37.51,161.9,179.53
1,37.5,204.6,214.29
2,37.5,158.4,174.53
2,37.48,185.0,220.07
2,37.48,203.9,227.9
2,37.47,158.1,196.73
2,37.47,191.3,218.99
2,37.44,155.3,235.82
2,37.44,196.9,249.36
2,37.42,167.5,226.51
2,37.41,168.9,170.4
1,37.4,160.2,176.83
1,37.4,244.5,275.69
2,37.4,136.7,186.4
1,37.4,3.0,8.0
2,37.39,154.6,228.6
2,37.39,162.6,214.57
2,37.39,222.1,230.35
2,37.39,203.2,211.64
2,37.38,175.0,212.95
2,37.37,165.1,234.98
2,37.36,115.0,130.75
2,37.36,202.5,272.33
2,37.36,153.2,191.71
2,37.35,153.9,249.7
2,37.34,153.9,191.65
2,37.34,193.4,243.96
2,37.34,150.0,199.66
2,37.31,70.0,95.09
2,37.31,194.1,204.29
2,37.31,155.3,197.31
1,37.3,206.0,211.0
1,37.3,150.0,160.0
1,37.3,180.0,214.69
1,37.3,199.0,212.69
2,37.28,194.8,199.1
2,37.28,215.0,262.01
2,37.28,153.9,209.91
2,37.27,173.8,213.81
2,37.27,220.0,233.44
2,37.26,194.8,239.76
2,37.26,200.0,230.01
2,37.24,159.1,186.04
2,37.22,155.3,188.74
2,37.22,153.9,189.45
2,37.21,133.9,173.28
2,37.2,153.9,176.34
2,37.2,159.8,229.07
2,37.2,150.0,199.01
1,37.2,240.3,269.55
2,37.19,120.0,128.5
2,37.18,189.2,229.44
2,37.16,70.0,94.83
2,37.16,175.9,187.09
2,37.16,156.0,236.95
2,37.16,228.4,237.65
2,37.15,153.9,185.28
2,37.14,133.2,181.25
2,37.14,157.4,209.35
2,37.12,153.2,184.58
2,37.12,260.0,293.32
1,37.1,133.9,181.34
1,37.1,150.0,191.38
1,37.1,195.5,216.69
2,37.09,136.0,162.13
2,37.09,153.2,184.83
2,37.08,244.5,246.0
2,37.07,153.9,185.28
2,37.07,70.0,82.69
2,37.05,180.0,257.1
2,37.03,152.5,258.59
2,37.01,153.2,221.5
2,37.01,135.3,191.54
1,37.0,242.4,255.65
1,37.0,152.5,200.0
1,37.0,152.5,182.51
2,36.99,180.0,226.28
2,36.99,105.0,107.75
2,36.98,190.0,216.63
2,36.97,159.1,204.6
2,36.97,157.0,213.68
2,36.97,153.2,193.58
2,36.96,196.9,246.89
2,36.96,157.7,194.95
2,36.94,152.5,204.76
2,36.93,228.4,263.97
2,36.93,153.2,203.21
2,36.92,169.0,214.43
2,36.92,151.8,217.82
1,36.9,3.0,44.48
1,36.9,153.9,189.16
2,36.9,190.6,210.79
1,36.9,215.1,230.29
2,36.89,159.1,230.03
2,36.89,153.9,183.28
2,36.89,161.2,200.65
2,36.89,152.5,224.66
2,36.88,161.2,232.25
2,36.88,153.9,241.16
2,36.87,180.0,205.07
2,36.87,125.0,127.75
2,36.86,229.8,238.05
2,36.86,152.5,187.01
2,36.86,181.5,191.19
2,36.85,153.2,224.15
2,36.85,152.5,181.88
2,36.84,174.9,199.97
2,36.84,153.2,180.7
2,36.83,175.0,191.25
2,36.83,70.0,82.69
2,36.83,148.0,170.44
2,36.83,175.0,243.91
2,36.82,224.75,304.76
2,36.82,153.9,232.82
2,36.82,182.2,240.05
2,36.82,151.8,180.55
2,36.81,151.4,190.47
2,36.8,155.3,173.43
2,36.8,151.8,216.19
1,36.8,151.8,201.18
2,36.8,157.4,206.58
1,36.8,199.7,250.89
2,36.79,151.8,221.77
2,36.78,250.0,275.07
2,36.77,136.7,150.39
2,36.76,133.2,188.72
2,36.75,178.0,239.81
2,36.75,133.2,191.58
2,36.75,220.7,275.59
2,36.75,155.3,221.42
2,36.75,153.2,200.95
2,36.74,152.5,182.88
2,36.74,100.0,101.0
2,36.73,140.0,216.73
2,36.72,153.2,182.58
2,36.72,160.0,223.1
2,36.71,153.2,230.75
2,36.71,157.7,211.71
2,36.7,151.1,186.48
2,36.7,250.0,257.94
2,36.7,216.5,277.68
1,36.7,36.5,38.0
1,36.7,140.0,168.0
1,36.7,0.0,27.38
2,36.7,138.8,143.05
2,36.68,155.3,183.55
2,36.68,168.2,181.89
2,36.67,152.8,168.3
2,36.66,156.3,191.46
2,36.66,158.8,223.97
2,36.64,242.4,253.59
2,36.62,219.3,275.71
1,36.6,152.5,189.13
1,36.6,152.5,200.01
1,36.6,250.0,273.07
2,36.6,190.6,243.05
1,36.6,199.0,216.96
2,36.59,219.3,280.1
2,36.58,166.8,222.05
2,36.58,154.0,183.38
2,36.58,138.8,174.81
2,36.56,151.8,185.68
2,36.55,151.8,208.68
2,36.55,200.0,251.28
2,36.55,70.0,82.69
2,36.53,151.1,233.63
2,36.53,153.2,221.05
2,36.51,175.0,204.38
1,36.5,153.2,195.08
1,36.5,140.2,233.95
1,36.5,120.0,147.3
2,36.48,161.9,237.14
2,36.47,214.4,262.03
2,36.47,190.6,207.73
2,36.46,152.5,197.01
2,36.45,154.6,184.61
2,36.45,190.6,221.79
2,36.45,153.2,221.15
2,36.45,137.4,154.53
2,36.44,200.0,207.75
2,36.43,131.8,195.02
2,36.42,196.2,228.89
2,36.42,70.0,82.69
2,36.42,168.9,181.65
2,36.41,253.6,323.98
2,36.41,151.4,219.74
1,36.4,131.8,160.37
1,36.4,136.0,141.0
2,36.4,187.1,243.97
1,36.4,191.3,219.74
1,36.4,150.0,152.75
1,36.4,149.0,150.0
1,36.4,154.6,200.61
2,36.39,187.1,222.29
2,36.39,151.8,212.43
2,36.39,151.1,222.91
2,36.39,150.4,223.94
2,36.38,150.4,189.91
2,36.36,150.4,225.74
2,36.35,171.0,209.26
2,36.34,155.3,230.54
2,36.34,133.2,187.25
2,36.34,151.1,182.73
2,36.33,192.0,202.19
2,36.31,157.0,234.07
1,36.3,151.1,175.17
1,36.3,150.4,180.41
2,36.3,191.3,238.31
1,36.3,191.3,228.99
2,36.29,150.4,181.78
2,36.29,171.0,226.31
2,36.29,70.0,86.69
2,36.27,200.4,246.48
2,36.27,138.1,170.47
2,36.26,131.1,150.73
2,36.26,150.4,185.96
2,36.25,138.8,161.24
2,36.25,199.0,267.78
2,36.22,185.7,206.89
2,36.22,253.6,327.7
2,36.21,231.9,305.17
2,36.2,156.0,186.38
1,36.2,152.5,208.13
1,36.2,149.7,224.06
1,36.2,247.0,264.94
1,36.2,200.0,232.01
2,36.19,151.8,179.87
2,36.19,171.7,205.08
2,36.18,156.3,227.87
2,36.17,175.0,204.44
2,36.17,192.7,196.7
2,36.17,70.0,90.96
2,36.17,236.8,296.04
2,36.16,140.9,171.84
2,36.15,156.0,188.01
2,36.15,155.6,216.8
2,36.14,149.7,190.58
2,36.11,230.5,281.7
2,36.11,234.0,237.25
2,36.11,190.6,220.79
1,36.1,152.5,202.98
1,36.1,150.4,212.83
2,36.1,152.5,214.98
2,36.1,183.6,207.67
1,36.1,163.3,209.34
1,36.1,150.4,194.91
2,36.1,175.9,186.09
2,36.08,149.7,249.79
2,36.08,166.8,197.99
2,36.08,180.0,230.76
2,36.07,220.0,248.75
2,36.06,152.5,248.29
2,36.06,154.0,181.5
2,36.06,149.0,222.11
2,36.06,149.7,218.06
2,36.06,176.6,220.82
2,36.04,130.4,155.47
2,36.04,229.8,314.84
2,36.04,187.8,233.55
2,36.04,130.4,180.89
2,36.02,151.1,246.41
2,36.02,131.1,155.17
2,36.02,70.0,155.19
2,36.02,70.0,82.69
2,36.01,185.0,252.33
1,36.0,192.7,240.39
2,36.0,131.1,135.35
1,36.0,150.4,222.41
2,36.0,149.7,180.19
1,36.0,151.1,194.48
2,36.0,188.5,203.69
1,36.0,249.0,279.26
2,35.99,133.2,155.52
2,35.98,151.4,181.78
2,35.98,184.3,234.55
2,35.98,149.7,220.7
2,35.97,150.4,240.0
2,35.96,200.4,225.09
2,35.93,149.0,216.11
2,35.92,70.0,97.13
2,35.91,136.7,161.89
2,35.91,152.5,185.07
1,35.9,203.9,271.64
2,35.9,149.7,196.08
1,35.9,148.3,178.31
2,35.9,157.0,224.06
1,35.9,129.7,167.83
1,35.9,149.0,195.26
2,35.89,200.0,248.01
2,35.89,138.8,167.87
2,35.88,151.8,184.55
2,35.87,226.3,229.55
2,35.87,192.0,249.48
2,35.86,150.0,197.26
2,35.85,149.7,188.71
2,35.83,150.0,160.0
2,35.82,150.0,179.69
2,35.81,179.4,227.16
2,35.81,130.4,174.11
2,35.81,151.1,211.11
1,35.8,150.4,228.01
1,35.8,148.3,174.43
2,35.8,163.3,209.39
2,35.8,263.4,272.84
2,35.8,154.9,186.91
2,35.76,151.1,228.23
2,35.73,230.5,236.25
2,35.73,161.9,194.67
1,35.7,216.5,230.5
2,35.7,150.4,181.41
1,35.7,70.0,94.53
2,35.7,129.0,142.25
1,35.7,193.4,203.59
1,35.7,200.0,238.25
2,35.7,128.3,175.37
1,35.7,129.0,139.19
2,35.69,203.9,273.42
2,35.68,150.0,182.01
2,35.68,148.3,214.82
2,35.67,149.3,216.02
2,35.67,210.2,284.86
2,35.67,130.4,177.89
2,35.65,184.3,196.99
2,35.64,229.8,236.55
2,35.62,184.3,242.62
2,35.62,200.0,244.2
1,35.6,129.7,152.45
2,35.6,189.2,209.39
1,35.6,156.7,278.58
1,35.6,150.4,216.46
1,35.6,204.6,260.79
2,35.59,131.8,136.05
2,35.57,138.1,177.6
2,35.55,202.5,232.69
2,35.54,165.0,166.0
2,35.53,199.0,209.94
2,35.53,115.0,135.13
2,35.53,163.3,209.39
2,35.51,149.7,200.21
2,35.5,129.7,146.05
2,35.5,149.7,202.04
1,35.5,155.3,203.58
2,35.5,150.0,207.33
1,35.5,129.7,183.92
1,35.5,140.0,152.75
2,35.49,70.0,80.94
2,35.49,128.3,175.37
2,35.46,70.0,110.44
2,35.44,159.0,226.95
2,35.44,161.2,188.77
2,35.43,129.7,146.83
2,35.43,218.6,254.54
2,35.42,149.0,179.38
2,35.42,146.5,177.06
2,35.41,149.0,173.07
2,35.4,70.0,85.69
1,35.4,187.1,218.04
2,35.4,145.1,149.1
2,35.39,180.8,239.55
2,35.39,145.0,175.26
2,35.38,160.5,221.58
2,35.37,150.0,168.18
2,35.37,70.0,100.0
2,35.37,120.0,133.25
2,35.36,230.0,314.06
2,35.36,180.0,196.38
2,35.34,222.1,271.27
2,35.32,129.0,137.25
2,35.32,250.0,311.28
2,35.32,146.2,172.08
2,35.31,128.3,138.49
1,35.3,146.9,209.91
1,35.3,162.6,210.95
2,35.29,148.3,165.93
2,35.28,150.4,200.78
2,35.27,203.2,209.7
2,35.27,251.5,294.82
2,35.26,147.6,187.98
2,35.24,140.9,205.54
2,35.24,133.9,149.09
2,35.2,173.8,230.92
1,35.2,200.0,225.75
1,35.2,211.6,232.85
2,35.19,70.0,103.13
2,35.18,149.7,184.83
2,35.15,159.1,204.35
2,35.13,115.0,140.5
2,35.13,149.0,180.01
2,35.13,70.0,97.13
2,35.12,181.9,207.77
2,35.12,125.0,151.2
2,35.11,180.8,230.04
2,35.11,147.9,179.91
1,35.1,182.9,193.09
1,35.1,216.0,256.07
2,35.1,132.5,170.63
2,35.09,179.4,224.83
2,35.09,146.9,226.03
2,35.08,145.1,174.48
2,35.07,200.4,215.09
2,35.06,129.7,159.63
2,35.06,133.9,172.92
2,35.05,151.4,232.14
2,35.03,126.2,145.83
2,35.02,127.6,141.29
2,35.02,134.6,142.78
2,35.01,235.4,290.23
2,35.0,155.6,214.05
2,34.99,180.1,190.29
2,34.97,200.0,231.38
2,34.97,131.1,169.55
2,34.97,273.0,363.91
2,34.96,142.3,223.11
2,34.94,145.1,211.43
2,34.94,125.0,160.0
2,34.94,175.2,187.14
2,34.93,147.2,157.39
2,34.92,145.5,180.01
2,34.91,141.6,173.47
1,34.9,162.3,191.99
1,34.9,136.0,158.82
1,34.9,126.2,173.18
2,34.9,170.0,245.64
1,34.9,127.6,172.54
2,34.89,194.8,227.68
2,34.86,201.1,226.29
2,34.86,164.0,182.87
2,34.85,176.6,186.79
2,34.84,182.2,219.89
2,34.83,145.5,175.88
2,34.82,189.2,250.18
2,34.82,148.3,176.55
2,34.82,125.5,144.75
2,34.82,125.5,149.96
2,34.82,175.2,201.93
2,34.81,165.0,188.07
1,34.8,125.5,140.5
1,34.8,183.6,235.54
2,34.8,144.4,210.59
1,34.8,200.0,214.38
2,34.8,127.6,170.75
2,34.8,145.5,240.67
1,34.8,144.8,227.91
1,34.8,133.2,171.8
2,34.8,131.1,137.85
2,34.79,182.2,234.33
2,34.77,243.1,261.35
2,34.76,148.3,173.87
2,34.74,234.0,235.5
2,34.74,161.9,207.36
2,34.74,146.9,197.09
2,34.72,173.8,243.41
2,34.72,228.4,254.14
2,34.72,201.8,260.04
2,34.71,219.3,275.04
1,34.7,206.7,299.95
2,34.7,130.4,143.65
1,34.7,144.8,161.43
1,34.7,126.9,137.09
2,34.68,146.9,181.41
2,34.68,195.0,253.66
2,34.68,152.5,219.08
2,34.66,182.9,237.66
2,34.64,173.1,197.54
2,34.64,207.4,259.98
2,34.62,145.5,186.88
2,34.62,190.6,196.85
2,34.62,70.0,82.69
1,34.6,148.6,193.83
1,34.6,229.1,230.6
1,34.6,210.0,212.75
1,34.6,208.8,219.55
2,34.59,126.2,214.39
2,34.59,70.0,85.75
2,34.55,121.5,179.86
2,34.55,146.9,188.46
2,34.55,127.6,133.35
2,34.55,158.4,197.88
2,34.54,200.0,239.44
2,34.52,126.2,152.39
2,34.52,165.0,193.07
2,34.51,133.2,168.77
2,34.5,159.8,204.84
2,34.49,150.0,199.13
2,34.49,190.6,201.54
2,34.49,207.4,236.97
2,34.48,128.3,180.41
2,34.48,145.5,176.82
2,34.48,136.7,175.15
2,34.47,70.0,83.44
2,34.46,97.0,125.07
2,34.46,164.7,210.72
2,34.46,176.6,233.33
2,34.45,175.2,212.89
2,34.44,210.9,229.15
2,34.44,210.0,220.44
2,34.43,175.2,195.89
2,34.42,124.1,161.23
1,34.4,210.0,253.75
1,34.4,164.0,211.08
1,34.4,161.2,214.24
2,34.4,142.3,181.31
1,34.4,146.9,174.97
2,34.38,209.5,239.07
2,34.37,238.9,283.65
2,34.36,70.0,99.23
2,34.35,211.6,224.95
2,34.34,170.0,237.91
2,34.34,70.0,73.25
2,34.33,70.0,80.94
2,34.31,200.0,249.3
1,34.3,170.0,180.75
1,34.3,124.1,185.67
1,34.3,149.0,190.45
1,34.3,220.0,224.25
2,34.29,152.8,166.24
2,34.26,200.0,230.01
2,34.26,70.0,96.23
2,34.26,122.7,191.77
2,34.25,157.7,209.52
2,34.24,141.11,172.05
2,34.23,157.7,202.32
2,34.22,200.0,207.75
2,34.22,169.6,187.73
2,34.22,159.1,171.79
2,34.22,130.4,177.93
2,34.21,70.0,85.8
2,34.21,144.8,198.05
2,34.21,125.5,163.63
1,34.2,191.3,195.3
1,34.2,147.6,175.67
1,34.2,73.5,75.0
1,34.2,127.6,205.74
1,34.2,124.1,146.92
2,34.19,156.3,167.49
2,34.19,245.0,297.5
2,34.18,171.7,200.0
2,34.15,175.9,193.03
2,34.15,217.9,257.41
2,34.14,171.7,181.39
2,34.14,199.7,216.88
2,34.13,169.6,213.67
2,34.12,124.8,171.84
2,34.1,145.5,193.57
1,34.1,70.0,84.0
1,34.1,193.4,234.77
1,34.1,62.5,64.0
2,34.08,210.9,231.65
2,34.07,217.9,221.15
2,34.05,146.9,178.84
2,34.05,211.6,232.79
2,34.05,126.2,129.45
2,34.04,171.7,188.83
2,34.04,70.0,97.13
2,34.02,167.0,187.44
2,34.01,173.8,221.04
1,34.0,136.0,141.0
1,34.0,227.5,276.3
2,34.0,150.0,180.01
2,33.99,138.8,193.24
2,33.98,160.0,190.01
2,33.98,168.2,229.3
2,33.96,187.8,252.52
2,33.96,186.4,238.01
2,33.95,122.7,159.47
2,33.94,171.7,201.89
2,33.93,161.9,177.59
2,33.93,250.0,298.07
2,33.93,70.0,87.69
2,33.93,171.0,238.27
2,33.93,124.1,134.29
2,33.92,212.3,267.84
2,33.92,136.7,184.27
2,33.92,182.2,223.39
1,33.9,160.0,194.44
1,33.9,219.3,222.55
1,33.9,142.0,190.38
2,33.9,173.1,216.28
1,33.9,141.3,182.55
1,33.9,160.0,178.13
2,33.89,150.0,151.0
2,33.88,163.0,227.58
2,33.87,199.0,230.75
2,33.85,228.4,246.65
2,33.85,190.6,204.6
2,33.84,173.8,220.79
2,33.82,161.2,188.89
1,33.8,143.4,181.78
2,33.79,171.0,220.08
2,33.78,154.9,172.03
2,33.78,166.8,180.17
2,33.78,245.0,287.75
2,33.78,70.0,87.88
2,33.77,70.0,75.75
2,33.76,207.4,235.34
2,33.76,150.0,200.07
2,33.75,146.5,171.57
2,33.74,227.0,243.38
2,33.74,143.4,146.15
2,33.74,172.4,221.76
2,33.73,122.7,175.27
2,33.73,70.0,97.13
2,33.72,154.9,204.96
2,33.7,130.0,191.66
1,33.7,173.8,221.69
1,33.7,70.0,109.59
1,33.7,140.0,163.07
2,33.7,136.0,199.8
2,33.69,196.9,214.08
2,33.69,169.6,214.8
2,33.67,200.0,201.0
2,33.67,141.6,184.87
2,33.67,150.0,244.97
2,33.65,212.3,230.55
2,33.63,137.0,190.98
2,33.62,173.1,193.29
2,33.61,280.0,319.19
2,33.61,147.9,183.09
2,33.6,220.0,243.75
1,33.6,58.5,60.0
2,33.6,159.8,165.55
2,33.58,142.0,182.93
2,33.57,70.0,97.44
2,33.56,226.0,260.69
2,33.56,124.8,149.45
2,33.54,210.9,220.15
2,33.54,148.3,152.05
2,33.54,180.1,204.29
2,33.53,157.0,167.19
2,33.53,201.8,214.66
2,33.52,148.6,179.61
2,33.52,215.1,219.35
2,33.5,212.3,216.55
1,33.5,118.0,145.44
1,33.5,121.3,139.55
1,33.5,192.0,245.37
2,33.47,122.7,186.32
2,33.47,122.7,170.77
2,33.47,138.1,180.05
2,33.46,143.4,188.41
2,33.46,150.7,194.27
2,33.45,163.0,215.42
2,33.45,204.6,289.65
2,33.44,120.6,171.85
2,33.43,153.5,205.08
2,33.43,217.9,241.15
2,33.43,160.0,162.76
2,33.42,122.0,137.88
2,33.42,124.8,167.64
1,33.4,192.7,228.45
1,33.4,123.4,141.78
1,33.4,123.4,160.29
1,33.4,69.0,70.0
1,33.4,75.5,77.0
1,33.4,51.5,53.0
1,33.4,150.0,157.94
2,33.4,150.0,179.69
2,33.4,192.0,196.25
2,33.38,176.6,188.53
2,33.38,225.0,259.38
2,33.38,150.0,172.0
2,33.36,100.0,101.0
2,33.36,139.9,201.21
2,33.36,110.0,164.29
2,33.35,158.0,219.33
2,33.35,133.9,174.91
2,33.34,200.0,221.32
2,33.33,200.0,216.38
2,33.31,187.8,239.99
1,33.3,70.0,99.19
1,33.3,151.8,221.96
2,33.3,150.0,165.5
1,33.3,51.5,53.0
1,33.3,196.2,204.45
1,33.3,70.0,73.25
1,33.3,142.0,206.47
1,33.3,147.2,192.44
2,33.29,40.8,71.09
2,33.28,128.3,178.37
2,33.27,70.0,101.17
2,33.26,210.9,256.98
2,33.25,147.6,199.02
2,33.25,274.0,362.71
2,33.25,170.3,184.49
2,33.24,123.4,175.69
2,33.24,257.0,276.88
2,33.24,250.0,302.95
2,33.23,125.5,224.88
2,33.22,160.0,210.25
2,33.22,141.3,173.07
2,33.22,199.0,273.33
1,33.2,127.6,131.61
2,33.19,167.5,180.19
2,33.19,144.1,191.93
2,33.18,171.0,248.21
2,33.17,133.2,144.14
2,33.17,131.8,170.04
2,33.16,70.0,96.46
2,33.16,152.8,163.74
2,33.14,138.5,192.98
2,33.14,142.0,189.57
2,33.13,178.0,192.69
2,33.13,70.0,80.94
2,33.12,125.5,146.75
2,33.11,167.0,187.5
2,33.11,70.0,82.69
2,33.11,140.0,158.13
1,33.1,131.1,172.54
1,33.1,138.5,168.13
1,33.1,40.5,42.0
2,33.1,210.9,257.83
1,33.1,141.3,157.93
2,33.1,208.1,245.17
2,33.1,120.0,151.25
2,33.1,70.0,117.33
1,33.1,168.9,214.89
2,33.1,120.0,134.0
2,33.09,127.6,143.48
2,33.09,70.0,86.44
2,33.08,122.7,160.39
2,33.07,212.3,216.55
2,33.07,122.0,134.69
2,33.06,184.3,249.99
2,33.06,152.1,188.29
2,33.06,168.2,214.92
2,33.05,186.4,232.4
2,33.04,70.0,82.69
2,33.04,168.0,189.19
2,33.04,192.7,222.77
2,33.02,224.2,264.95
2,33.02,139.9,168.34
2,33.02,120.0,121.0
2,33.01,150.0,153.5
2,33.01,140.6,201.65
2,33.0,167.0,235.31
1,33.0,224.0,270.0
2,32.99,208.1,212.35
2,32.98,139.9,177.34
2,32.98,142.0,186.07
2,32.96,120.6,155.47
2,32.96,151.4,197.76
2,32.96,70.0,85.94
2,32.96,194.1,229.29
2,32.96,150.0,188.95
2,32.96,189.9,232.63
2,32.96,139.2,188.77
2,32.95,190.0,212.75
2,32.93,187.1,201.1
2,32.92,70.0,101.18
2,32.92,120.6,130.79
2,32.91,167.5,212.88
2,32.9,189.2,200.14
1,32.9,70.0,80.94
1,32.9,150.7,161.89
2,32.9,70.0,83.51
2,32.88,118.5,155.28
2,32.88,182.9,206.9
2,32.88,212.3,272.04
2,32.87,139.2,171.14
2,32.84,171.7,211.33
2,32.84,118.5,177.93
2,32.84,250.0,301.2
2,32.84,150.4,173.47
2,32.83,174.5,179.5
2,32.82,151.8,221.96
2,32.82,178.0,231.46
2,32.82,138.5,210.71
2,32.81,228.5,274.24
2,32.81,143.4,189.97
1,32.8,182.9,224.55
1,32.8,200.0,216.38
1,32.8,189.2,245.24
1,32.8,70.0,90.94
2,32.79,208.1,212.35
2,32.79,200.0,257.28
2,32.79,163.3,225.69
2,32.79,123.4,169.18
2,32.78,137.8,214.74
2,32.76,128.0,151.07
2,32.76,138.5,176.57
2,32.76,70.0,82.69
2,32.75,138.1,194.6
2,32.74,200.0,249.69
2,32.72,129.7,152.39
1,32.7,180.0,204.0
1,32.7,0.0,23.07
1,32.7,70.0,86.82
2,32.69,225.0,247.69
2,32.69,129.0,133.0
2,32.68,134.6,157.67
2,32.68,210.9,216.65
2,32.67,165.4,178.09
2,32.67,145.5,164.43
2,32.67,70.0,94.25
2,32.67,70.0,103.13
2,32.66,205.3,207.8
2,32.65,138.5,177.27
2,32.64,128.3,155.91
2,32.64,70.0,101.17
2,32.64,144.1,210.56
2,32.64,70.0,98.59
2,32.63,119.2,129.39
2,32.63,109.0,121.19
2,32.61,70.0,80.94
2,32.61,119.2,141.89
1,32.6,192.7,241.1
2,32.6,156.3,180.74
1,32.6,70.0,150.69
1,32.6,180.0,220.07
2,32.6,70.0,96.07
1,32.6,141.6,151.79
1,32.6,70.0,74.0
2,32.59,133.2,158.14
2,32.59,70.0,80.19
2,32.58,201.8,240.37
2,32.58,170.0,173.5
2,32.57,163.3,207.84
2,32.56,185.0,251.44
2,32.56,137.1,170.55
2,32.55,142.3,182.64
2,32.54,192.0,195.25
2,32.54,180.8,204.05
2,32.53,177.3,214.24
2,32.53,187.8,227.05
2,32.53,137.1,177.17
2,32.53,127.6,159.61
2,32.52,141.3,189.22
2,32.51,70.0,97.13
2,32.5,147.2,190.07
2,32.5,150.0,176.19
2,32.5,228.4,231.65
2,32.5,122.7,133.45
1,32.5,151.4,172.59
1,32.5,125.0,175.09
1,32.5,142.0,187.07
2,32.5,141.3,219.44
1,32.5,70.0,82.69
1,32.5,150.0,181.2
2,32.48,187.1,191.1
2,32.48,167.5,180.19
2,32.47,220.0,227.75
2,32.47,190.0,197.75
2,32.47,135.0,179.26
2,32.47,70.0,97.13
2,32.46,122.0,133.19
2,32.45,208.8,280.29
2,32.43,117.1,166.25
2,32.43,196.2,225.27
2,32.42,116.4,176.36
2,32.41,160.0,176.38
2,32.41,70.0,74.0
1,32.4,70.0,82.69
2,32.4,225.6,250.35
1,32.4,62.5,64.0
1,32.4,186.4,195.65
1,32.4,120.0,131.0
2,32.4,142.7,177.08
2,32.39,143.0,175.76
2,32.39,124.8,134.99
2,32.38,162.6,183.79
2,32.38,152.8,182.99
2,32.38,201.8,275.49
2,32.37,146.9,189.97
2,32.36,70.0,105.23
2,32.36,201.1,244.13
2,32.35,136.4,220.38
2,32.35,129.0,182.13
2,32.35,115.7,150.14
2,32.35,159.8,202.49
2,32.35,142.3,168.49
2,32.35,131.8,162.81
2,32.34,140.6,185.22
2,32.34,129.7,139.89
2,32.33,135.7,170.14
2,32.32,127.6,179.7
2,32.31,117.1,127.29
2,32.31,173.1,213.72
2,32.31,70.0,98.88
2,32.31,180.0,201.82
2,32.3,135.7,168.77
1,32.3,118.5,154.35
1,32.3,194.1,242.8
1,32.3,196.2,205.45
1,32.3,165.0,213.32
2,32.28,187.8,193.55
2,32.28,147.9,159.09
2,32.27,149.7,217.44
2,32.27,150.0,215.07
2,32.27,150.7,193.92
2,32.26,200.4,203.65
2,32.26,95.5,117.94
2,32.25,200.4,245.23
2,32.25,145.8,156.99
2,32.25,153.9,181.47
2,32.24,159.1,171.79
2,32.24,122.7,162.12
2,32.22,170.3,194.99
2,32.21,137.1,175.17
2,32.21,163.3,188.49
2,32.21,143.7,204.97
1,32.2,181.5,199.75
1,32.2,155.3,208.98
1,32.2,19.5,27.94
2,32.2,127.6,150.67
1,32.2,70.0,100.94
1,32.2,117.1,151.6
1,32.2,203.9,208.15
1,32.2,135.7,153.08
1,32.2,139.2,210.14
2,32.19,142.7,165.98
2,32.19,196.2,274.17
2,32.18,201.1,212.29
2,32.17,173.8,189.49
2,32.17,223.5,285.46
2,32.16,138.5,199.88
2,32.14,135.0,165.57
2,32.14,70.0,98.88
2,32.14,182.9,236.76
2,32.13,70.0,86.49
2,32.13,187.8,196.05
2,32.13,175.2,213.79
2,32.12,172.4,191.65
2,32.11,146.0,202.53
2,32.11,138.5,168.57
2,32.11,132.5,138.25
1,32.1,70.0,85.75
1,32.1,136.4,184.19
1,32.1,163.0,207.19
1,32.1,115.0,140.07
1,32.1,160.5,180.69
2,32.1,161.2,218.2
1,32.1,146.9,186.47
2,32.1,160.0,227.66
2,32.09,135.0,172.44
2,32.09,192.7,266.97
